product_name,price (INR),rating,URL,reviews,ASIN,Description,Manufacturer
Fur Jaden 25L Travel Duffle Bag for Weekend Trip Cabin Luggage and Gym Sports Duffle for Men and Women,629,4.1 out of 5 stars,https://www.amazon.in/Travel-Duffle-Weekend-Luggage-Sports/dp/B086PYLWS3/ref=sr_1_193?crid=2M096C61O4MLT&keywords=bags&qid=1697644699&sprefix=ba%2Caps%2C283&sr=8-193,963, B086PYLWS3,"Product Description
Stylish Design
This unisex duffle bag has an elegant and exquisite design. This bag has a long shoulder sling strap, which can also be adjusted. It also has two handles for extra grip.
Premium Faux Leather
This bag is crafted using high quality Leatherette. The fabric has the exact same look and feel like that of real leather. The fabric is durable and long lasting and is water resistant as well.
Additional Features
The bag comes with two side pockets, one slip pocket and one zip pocket to hold smaller items like keys, chargers, and tickets. It also has a hidden pocket on the inside to carry important items.
Optimum Storage
This duffle bag for men and women is designed with optimum storage capacity. The bag can accommodate clothes, toiletries, shoes and much more. It is designed with a capacity of 25 litres.
Multiple Applications
You may use this bag for short or long travels and even to the gym. This is an ideal duffle bag to carry all your belongings and essentials safely for a short weekend trip.
Robust and Resistant
The bag is crafted to be extremely durable. This duffle bag is resistant to water and moisture. It can effortlessly withstand water spills, splashes, and light rains."," FUR JADEN, Fur Jaden, 3C Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002"
Gear CarryOn 16L Foldable Water Resistant School Bag/Hiking Daypack/Backpack/College Bag for Men/Women (Black-Orange),229,3.8 out of 5 stars,https://www.amazon.in/Black-Orange-Casual-Backpack-BKPCARYON0106/dp/B019HA8AQO/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1697644699&sprefix=ba%2Caps%2C283&sr=8-195,"5,625", B019HA8AQO,"Intuitively crafted at the Gear design studio to balance comfort, style, endurance and functionality."," Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366"
"DERBEN CLOVE® 15.6 Men and Women Laptop, MacBook Shoulder Messenger Sling Office Bag - Grey",845,4.0 out of 5 stars,https://www.amazon.in/Derben-Fabric-Leather-Laptop-Messenger/dp/B08TVL3MWJ/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1697644699&sprefix=ba%2Caps%2C283&sr=8-196,170, B08TVL3MWJ,"Product Description
HIGH CLASS ANTIQUE BRASS FINISHED ACCESSORIES
We take extreme care in the grading and selection of the leather and material due to which it provides long life and durability.High quality Antique brass finished accessories such as its hook and dee , shoulder straps hook provides a decent look.
CARRYING SOPHISTICATION WITH DURABILITY
The Sling bag comes with ultra durable knitted finely fabric which is scratch resistant and the special Imitation Vegan leather. The bag provides you high end style based on latest fashion trends. As we here tends to provide affordable high quality quotient.
Genuine Metal Hardware : durable enough for daily use.
Designed for the discerning and incorporates richness in design, material, and metal.
Detachable wide shoulder strap that eliminates shoulder fatigue.
DIMENSIONS
The sling bag comes very suitable dimensions which is very convenient to carry. Its sleek but having a nice storing capacity. WEIGHT : 455 GM.
LENGTH : 41 CM
WIDTH : 36 CM
HEIGHT : 9 CM
Classy and Very Professional
Durable high quality Oxford Fabric Can BE USED AS A CROSS BODY , SIDE BAG OR A MESSENGER BAG DUE TO THE DETACHABLE STRAP.
INNER NICE STORAGE CAPACITY
This bag is specially designed for office going men and women. As its very convenient to carry due to the padded handle. Fits for carrying laptops, files, diaries, notebooks, power bank, pen and other stationary. Suitable for business purpose perfect for day to day office going purpose, business meetings etc.
Features
This messenger Side bag comes with vary unique features and qualities :
1. There existing durable metal zipper handles which are reversible i.e can be used from both sides.
2. Comes with very wide comfortable shoulder strap which is made from two types material i.e vegan leather and nylon fabric.
3. Comes with durable double stitching so that it can provide high on long lasting life.
4. Comes with metal buckle which provides you an ease to adjust the shoulder straps according to your need.
5. Comes with very sturdy zippers which runs very smoothly.
6. Comes with metal hook and buckle which make the shoulder strap detachable so that this bag can be either used as side cross body bag or as a hang held messenger bag. Due to this featured you can use this bag very conveniently along with maintain your style quotient.
Unisex Messenger Bag
Smart and Very Formal Front Look
STRONG BRASS FINISH METAL HOOKS AND BUCKLES
1. Unique brass finish metal hooks and circle make it more durable.
2. Metal zippers for long lasting uses. Zippers works from both sides.
3. The shoulder strap is adjustable and strong smooth to run due to the metal buckle on it which helps to adjust the length of the strap.
STRONG AND DURABLE STITCHING ON HANDLE
1. Upper handle provides strong and sturdy feel.
2. There is a very durable X shaped stitching which provides it an extra strong feature.
3. Handles are so comfortable to carry. Padded round shaped handle provides better grip while running also.
INNER POCKETS HIGH ON STORAGE
1. This laptop bag is specially designed to carry your laptops easily and comfortably. In this there comes a cushioned padded laptop sleeve to hold your laptop and make it sturdy at its place. Also beside this laptop sleeve there are many other pockets provided to carry your additional office accessories It Comes with One Laptop Sleeve, one zipper pocket , Two Pen cases one power bank holder and except all these you can carry your diaries and files inside the main compartment.
2. Other side a big zipper pocket to carry notebook.
3. Power bank pocket along with pen and pencils thin pockets.
4. Except all these there still exist nice sufficient space to carry your diaries files etc.
We Derben Clove mainly inspired by latest trends and fashion of young generation and achievers. We aim to craft and design our bags and accessories with researched thoughtful design, functionality and good aesthetics which could accompany many achievers to make their journey of life to be complete with effortless charm, cool confidence, and fearless spirit.", Derben Clove
URBAN TRIBE Airborne 30L Convertible Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Suitcase/Briefcase Style Backpack,"1,287",4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzM1NDk4NjQzMjM4NjU1OjE2OTc2NDQ2OTk6c3BfYnRmOjMwMDA3MTkxMjcwNDEzMjo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Airborne%2Fdp%2FB01LZ6G3KZ%2Fref%3Dsr_1_197_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644699%26sprefix%3Dba%252Caps%252C283%26sr%3D8-197-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,198, B01LZ6G3KZ,"It's super-sized to take care of all your travel clothing, shoes, accessories and each separated by our smart interiors. What’s more, UT Airborne has a separate 360 degree protected laptop compartment. This makes sorting and retrieving stuff from your backpack a breeze, especially when you are racing against time at an airport! We've also thrown in a few extra pockets and surprises along the way.", Backpack International Pvt Ltd
NORTH ZONE Northzone Sling Cross Body Travel Office Business Messenger One Side Shoulder Pouch Bag Money Bag for Men and Women,249,3.9 out of 5 stars,https://www.amazon.in/NORTH-ZONE-Northzone-Business-Messenger/dp/B0C555LQF4/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1697644701&sprefix=ba%2Caps%2C283&sr=8-195,138, B0C555LQF4,Northzone Sling Cross Body Travel Office Business Messenger one Side Shoulder Pouch Bag Money Bag for Men and Women," SHABA BAGS, SHABA BAGS PLOT NO 262 INDER ENCLAVE PHASE 1 CONTACT NO 9354115195"
Arctic Hunter Backpack for Men Premium Business Backpack Office Travel Laptop Bag with 15.6 Inch Laptop Pocket Water/Scratch-resistant Multiple Pocket Comfortable and Padded Backpack for Men,"5,429",4.4 out of 5 stars,https://www.amazon.in/Backpack-Business-Scratch-resistant-Multiple-Comfortable/dp/B0B6FNPN76/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1697644701&sprefix=ba%2Caps%2C283&sr=8-196,226, B0B6FNPN76,"Product Description
YKK Zipper Premium Material Metal Logo Quick Access HooK
Arctic Hunter Office Travel Backpack
AH B00492 Backpack
AH B00490 Backpack
AH-B00544 Backpack
AH B00449 Backpack
AH B00227L Backpack
AH B00350 Backpack
AH GB00397 Backpack
Product Dimensions
21cm*31cm*45cm 44cm*31cm*20cm 24cm*37cm*50 cm 20cm*32cm*45 cm 47cm*35cm*15cm 47cm*35cm*15cm 46cm*31cm*18cm
Storage Capacity
30L 40L 45L 28L 41L 35L 38L
Weight
1.51 Kg 1.24 Kg 1.7 Kg 1.6 Kg 1.36 Kg 1.48 Kg 1.13 Kg
Material
Nylon, Microfiber, Polyester Polyester Polyester Nylon, Microfiber, Polyester Polyester Polyester Oxford Cloth, Polyester
Laptop Size
15.6 inch 16 inch 17.3 inch 15.6 inch 17 inch 17 inch 17.3 inch
Product Features
1680D Ballistic Nylon, Durable Expandable, Laptop/iPad Pocket Multiple Pockets,Cloth Strap 1680D Ballistic Nylon,Durable Convertible, 17-inch Pocket Convertible, 17-inch Pocket Anti-theft Locking, Expandable
Product Features
Shockproof Padded Design USB Port, Bottle Holder Super Water/Scratch Resistant Cloth Pocket, 180° Open Expandable, Clothing Pocket Extra Pockets. Expandable Clothing Pocket, USB Port
Product Features
Multiple Pockets, YKK Zipper Trolley Strap, Water-resistant 17.3-inch Pocket,Large Metal Handle, Breathable 180° Opening, USB Port Multiple Shockproof Pockets YKK Zipper, Water-resistant"," SHABA BAGS, SHABA BAGS PLOT NO 262 INDER ENCLAVE PHASE 1 CONTACT NO 9354115195"
Safari RAY VOYAGE 53 Cms Small Cabin Polycarbonate (PC) Hard Sided 4 Wheels 360 Degree Wheeling System Printed Luggage/Suitcase/Trolley Bag (Blue),"2,299",3.9 out of 5 stars,https://www.amazon.in/Safari-Polycarbonate-Printed-Hardsided-Luggage/dp/B08CRYJMQC/ref=sr_1_197?crid=2M096C61O4MLT&keywords=bags&qid=1697644701&sprefix=ba%2Caps%2C283&sr=8-197,"2,578", B08CRYJMQC,Fixed Combination Lock to keep your belongings secure. Textured Polycarbonate Sratch Resistant Shell," Safari, Safari Industries India Ltd 302-303, A-Wing, The Qube, M V Road, Marol, Andheri East Mumbai - 400059"
"STRABO Defender Laptop Bag, Light weight & Water resistant - Color Olive 35L, Unisex Bag",999,4.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDM2NjU2MDA1NTE1NjU1OjE2OTc2NDQ3MDE6c3BfbXRmOjMwMDAxNDkzMTQ4NDczMjo6MDo6&url=%2FSTRABO-Defender-Laptop-weight-resistant%2Fdp%2FB0C9H8W6K6%2Fref%3Dsr_1_203_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644701%26sprefix%3Dba%252Caps%252C283%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,25, B0C9H8W6K6,Product Description, STRABO BAGS AND ACCESSORIES LLP
Wildcraft Unisex Zip Closure Backpack (Green_Free Size),"1,019",4.4 out of 5 stars,https://www.amazon.in/Wildcraft-Music-Backpack-Green-11954/dp/B07N2SBX54/ref=sr_1_206_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1697644701&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-206,384, B07N2SBX54,The product will be an excellent pick for you. It ensures an easy maintenance., Wildcraft
Gear Double Decker 31L Large Water Resistant Faux Leather Anti-Theft Laptop Bag/Backpack/Office Bag for Men/Women (Navy-Tan),985,3.6 out of 5 stars,https://www.amazon.in/Gear-DOUBLE-Resistant-Backpack-Navy-Tan/dp/B0BTJ2T26W/ref=sr_1_208?crid=2M096C61O4MLT&keywords=bags&qid=1697644701&sprefix=ba%2Caps%2C283&sr=8-208,47, B0BTJ2T26W,Each Gear Bag is born in our in-house design & prototyping studio & characterises a recognisable aesthetic & functionality," Gear Merchandise Pvt Ltd, Gear Merchandise Pvt Ltd, E/12 West Chowbaga, Gulshan Colony, Kolkata 700100"
Gear Parker 23L Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women - Black,695,4.3 out of 5 stars,https://www.amazon.in/Gear-Executive-Anti-Theft-Backpack-BKPPKREXE0101/dp/B097KCMQKG/ref=sr_1_209?crid=2M096C61O4MLT&keywords=bags&qid=1697644701&sprefix=ba%2Caps%2C283&sr=8-209,492, B097KCMQKG,"Gear bags are designed for the quick commute as well for the long journey. These backpacks can be used as laptop bags, adventure bags and so on. Your favorite travel companion, the backpacks come with enough storage space to carry all your requirements."," Gear, Gear Merchandise Pvt Ltd, E/12 West Chowbaga Gulshan Colony, Kolkata-700100"
URBAN TRIBE Airborne 30L Convertible Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Suitcase/Briefcase Style Backpack,"1,287",4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDM2NjU2MDA1NTE1NjU1OjE2OTc2NDQ3MDE6c3BfYnRmOjMwMDA3MTkxMjcwNDEzMjo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Airborne%2Fdp%2FB01LZ6G3KZ%2Fref%3Dsr_1_213_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644701%26sprefix%3Dba%252Caps%252C283%26sr%3D8-213-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,198, B01LZ6G3KZ,"It's super-sized to take care of all your travel clothing, shoes, accessories and each separated by our smart interiors. What’s more, UT Airborne has a separate 360 degree protected laptop compartment. This makes sorting and retrieving stuff from your backpack a breeze, especially when you are racing against time at an airport! We've also thrown in a few extra pockets and surprises along the way.", Backpack International Pvt Ltd
Safari Polyester 24 Cms Travel Bag(KRYPTON17DFBLU_Blue),449,3.6 out of 5 stars,https://www.amazon.in/Safari-Polyester-Cms-Travel-KRYPTON17DFBLU_Blue/dp/B097L2RSF1/ref=sr_1_212?crid=2M096C61O4MLT&keywords=bags&qid=1697644703&sprefix=ba%2Caps%2C283&sr=8-212,110, B097L2RSF1,Carry your gyml essentials effortlessly in style. Krypton is a lightweight and durable gym duffle bag with 25L of storage capacity. It is made out of premium polyester material to suit your gym requirements. The quick access front pocket makes your travel hassle free. Adjustable shoulder straps are provided along with dual handles for easy carriage of the bag. The color of the bag stands out in crowd and circular shape makes your gym bag look trendy.," Safari, Safari Industries (India) Ltd, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838"
DAHSHA Stylish Nylon Small Sling Cross Body Travel Bag for Business Office Messenger One Side Shoulder Carry Handbag Bag For Men & Women (35X18x25 CM-grey),695,3.9 out of 5 stars,https://www.amazon.in/DAHSHA-Bag-Business-Messenger-Shoulder/dp/B07GCLJTZF/ref=sr_1_214?crid=2M096C61O4MLT&keywords=bags&qid=1697644703&sprefix=ba%2Caps%2C283&sr=8-214,475, B07GCLJTZF,"Product Description
DAHSHA Stylish Nylon Small Sling Cross Body Travel Bag for Business Office Messenger One Side Shoulder Carry Handbag Bag For Men & Women - Grey
Brand: DAHSHA
Color: Grey
Material: Nylon
Pockets :Padded
Product type: Travel Office Messenger Sling Bag
Perfect messenger bag/shoulder bag/cross body bag/handbag/ hiking or travelling Bag, suitable for office
Freely adjustable shoulder strap, you can adjust it according to your height and comfort requirements
The stitching on this product is nice and very strong.
Multiple Compartments
The multiple pockets design, one main zipper compartment, one back pocket, 2 front pockets and 2 side pockets.
DEAL FOR EVERY PLACE
It has enough pockets and capacity to organized your basic survival gear, as well as to conveniently carry the stuff you have to access regularly.
It must be the ideal gift for Birthday, Thanksgiving, Christmas, anniversary.
The offered lightweight and fashionable messenger bag is an ideal choice for keeping and organizing your personal essentials like pens, wallet, cell phone, keys, notebook, currency, tablet.
A great gift to give on all holidays and special occasions; such as, Christmas, Birthdays, Valentines's Day, etc.
Perfect For Travelling
Carry With Ease
Sufficient Capacity
Perfect For Travelling
Carry Handbag Bag
Weight : 700 Gm ;Dimension : 35X18x25 CM(LxWxH) ADJUSTABLE STRAP : Belt length- 130CM.
Water Resistence : Yes, Water Proof : No
Adjustable Cross body Shoulder Strap: Carry your cross body bag securely thanks to the fully adjustable strap. Wear it on your shoulder or across your body for added protection against pickpockets & purse snatchers.
Please Note : This Bag is Small and Use as a Tiffin or Lunch Bag as well as There is a Little Difference Between Photos and Reality in Bag
Sling Bag with Handle-Dark Grey PU Leather Rect Sling Bag Coffee Brown DS-Travel Messenger Bag- small DS-Sling Bag 5 Chain Handle - Dark Grey DS-Crossbody Bag-olive
Dimensions 22.5cm x 9.5cm x 22.5 cm 25 cm x 11 cm x 20 cm 24x8.8x21.5cm 30x26x8 cm 29 x 19 x 23.5 CM
Color Dark Grey Coffee Brown Green Dark Grey Olive
Special Features 1 Main Zipper Pocket + 2 Front Side Zipper Pocket + In Side Pocket For Tab & pad ( Upto 9 inch) + 1 other pocket 2 Front - Side Pocket + 2 Main Pockets +1 Back - Side Pocket +2 In-Side Pockets. 2 Main Zipper Compartment, 1 Backside Zipper Pocket, 3 Front Zipper Pockets and 2 Side Pockets for personal essentials A total of 5 pockets (1 small Front side,1 front side Pocket, 1 Inner Side Pocket, 2 Main Pocket & 1 Back Pocket) 2 Front Side 2 Main and 1 Inside Compartments
Belt Length 132 cm 135 cm 135 cm 129 cm 130 cm", DAHSHA Enterprise
